plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
3;0;1;1;26634;1;-0.10319887101650238;-0.09110229462385178;-0.243853360414505
3;1;1;2;17689;1;-0.03516162931919098;-0.006493712309747934;-0.3059295117855072
3;2;1;3;35813;1;-0.12680454552173615;0.017230059951543808;-0.21587325632572174
