cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.11444076895713806;-0.09736163914203644;-0.26221418380737305;2223;0;cluster_001.ply
2;-0.0469227135181427;-0.011870571412146091;-0.3129747807979584;9269;1;cluster_002.ply
3;-0.13366509974002838;0.021536923944950104;-0.225568026304245;33518;2;cluster_003.ply
