cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09642776846885681;-0.09274188429117203;-0.2415178418159485;15485;0;cluster_001.ply
2;-0.029877789318561554;-0.009473453275859356;-0.3060993552207947;9571;1;cluster_002.ply
3;-0.12183208018541336;0.013663209974765778;-0.2119278460741043;26414;2;cluster_003.ply
