plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
11;0;1;1;7091;1;-0.10739713907241821;-0.10483653098344803;-0.25994181632995605
11;1;1;2;4662;1;-0.048895008862018585;-0.02701154723763466;-0.31663018465042114
