cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10739713907241821;-0.10483653098344803;-0.25994181632995605;7091;0;cluster_001.ply
2;-0.048895008862018585;-0.02701154723763466;-0.31663018465042114;4662;1;cluster_002.ply
