cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;0.17612095177173615;0.05522269010543823;0.33036530017852783;25492;0;cluster_001.ply
2;0.14833487570285797;0.0024376993533223867;0.3810126781463623;15356;1;cluster_002.ply
3;0.19162872433662415;-0.02306462824344635;0.31829264760017395;29872;2;cluster_003.ply
