cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.11749047785997391;-0.09396699070930481;-0.236387699842453;29116;0;cluster_001.ply
2;-0.049926258623600006;-0.0029471400193870068;-0.2967234253883362;18081;1;cluster_002.ply
3;-0.1332520693540573;0.030376985669136047;-0.2155931442975998;34367;2;cluster_003.ply
