cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10393279045820236;-0.09065520763397217;-0.24240289628505707;21305;0;cluster_001.ply
2;-0.03720923513174057;-0.003936557099223137;-0.3057206869125366;10972;1;cluster_002.ply
3;-0.12405581772327423;0.02068057656288147;-0.2220560610294342;15108;2;cluster_003.ply
