plant_id;view_id;instance_id;num_points;cx;cy;cz;ex;ey;ez;box_vol_m3
18;1;1;11084;0.003545469371601939;0.009790833108127117;0.1005079448223114;0.029880553483963013;0.035672422498464584;0.03180000185966492;3.3895994420163333e-05
18;2;1;7731;0.0018054572865366936;0.015415444038808346;0.12935027480125427;0.03134971112012863;0.036416806280612946;0.017999999225139618;2.0549812688841484e-05
