cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.08842764049768448;-0.08345597982406616;-0.23277251422405243;10852;0;cluster_001.ply
2;-0.015558809041976929;-0.0018100272864103317;-0.2990609109401703;7704;1;cluster_002.ply
3;-0.10628455877304077;0.015314450487494469;-0.20536185801029205;14213;2;cluster_003.ply
