plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
18;0;1;1;10852;1;-0.08842764049768448;-0.08345597982406616;-0.23277251422405243
18;1;1;2;7704;1;-0.015558809041976929;-0.0018100272864103317;-0.2990609109401703
18;2;1;3;14213;1;-0.10628455877304077;0.015314450487494469;-0.20536185801029205
