cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09401687234640121;-0.09994849562644958;-0.24551868438720703;9852;0;cluster_001.ply
2;-0.03059455007314682;-0.01373402588069439;-0.3089274764060974;5607;1;cluster_002.ply
3;-0.125942200422287;0.014757279306650162;-0.2160768359899521;7277;2;cluster_003.ply
