cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10098724812269211;-0.08809025585651398;-0.26070156693458557;16983;0;cluster_001.ply
2;-0.037218593060970306;-0.011331019923090935;-0.32556599378585815;7870;1;cluster_002.ply
3;-0.13173815608024597;0.0052196793258190155;-0.2254713922739029;28180;2;cluster_003.ply
