plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
3;0;1;1;24948;1;-0.09919257462024689;-0.1039188951253891;-0.23669949173927307
3;1;1;2;18149;1;-0.03672695904970169;-0.01860581710934639;-0.29476234316825867
3;2;1;3;38495;1;-0.13673172891139984;0.0182820912450552;-0.20481520891189575
