cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09919257462024689;-0.1039188951253891;-0.23669949173927307;24948;0;cluster_001.ply
2;-0.03672695904970169;-0.01860581710934639;-0.29476234316825867;18149;1;cluster_002.ply
3;-0.13673172891139984;0.0182820912450552;-0.20481520891189575;38495;2;cluster_003.ply
