cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.0852784737944603;-0.10754862427711487;-0.2511815130710602;18804;0;cluster_001.ply
2;-0.026308447122573853;-0.030122311785817146;-0.3100074231624603;15458;1;cluster_002.ply
3;-0.135795459151268;0.006051547825336456;-0.20478683710098267;22075;2;cluster_003.ply
