plant_id;view_id;instance_id;num_points;cx;cy;cz;ex;ey;ez;box_vol_m3
7;0;1;45111;0.021143315359950066;-0.005053080152720213;0.07374062389135361;0.04583020508289337;0.05354883149266243;0.018699996173381805;4.5892669731983915e-05
7;1;1;28821;0.008569045923650265;0.009202956221997738;0.0887913778424263;0.04508364200592041;0.05809039622545242;0.01889999955892563;4.949771027895622e-05
7;2;1;25540;0.009074135683476925;-0.012966951355338097;0.05812722072005272;0.03253835067152977;0.047881171107292175;0.011399999260902405;1.7760907212505117e-05
