plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
15;0;1;1;13501;1;-0.10254663974046707;-0.09173309803009033;-0.2506770193576813
15;1;1;2;6353;1;-0.03786548227071762;-0.008903952315449715;-0.3146371841430664
