cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10254663974046707;-0.09173309803009033;-0.2506770193576813;13501;0;cluster_001.ply
2;-0.03786548227071762;-0.008903952315449715;-0.3146371841430664;6353;1;cluster_002.ply
