plant_id;view_id;instance_id;num_points;cx;cy;cz;ex;ey;ez;box_vol_m3
6;0;1;14972;0.013902259059250355;0.011750672943890095;0.09924231469631195;0.03339478746056557;0.04197239130735397;0.015699997544288635;2.2006044673616998e-05
6;1;1;9567;0.009460185654461384;0.020456692203879356;0.12262655049562454;0.033303238451480865;0.04255262389779091;0.017000004649162292;2.4091388695524074e-05
6;2;1;21070;0.030873404815793037;0.0004716959083452821;0.08070623129606247;0.03006272204220295;0.043319832533597946;0.01279999315738678;1.6669586329953745e-05
