cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.0999220535159111;-0.08548251539468765;-0.23561471700668335;24761;0;cluster_001.ply
2;-0.028793267905712128;-0.0018471451476216316;-0.2997525930404663;16618;1;cluster_002.ply
3;-0.1160997822880745;0.019646335393190384;-0.21028675138950348;35747;2;cluster_003.ply
