cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09764137864112854;-0.10651418566703796;-0.24489572644233704;22340;0;cluster_001.ply
2;-0.036834582686424255;-0.021073466166853905;-0.30394574999809265;15845;1;cluster_002.ply
3;-0.13824117183685303;0.013701792806386948;-0.21234868466854095;23211;2;cluster_003.ply
