cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.02107858657836914;-0.019924532622098923;-0.30852627754211426;4018;1;cluster_001.ply
2;-0.11938568949699402;0.008714431896805763;-0.20742551982402802;19826;2;cluster_002.ply
