cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10426223278045654;-0.07005734741687775;-0.23738841712474823;19851;0;cluster_001.ply
2;-0.02885076403617859;0.017046773806214333;-0.30628257989883423;7808;1;cluster_002.ply
3;-0.1022004708647728;0.03045378066599369;-0.2265438586473465;7380;2;cluster_003.ply
