plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
5;0;1;1;38775;1;-0.11903705447912216;-0.09519192576408386;-0.23746319115161896
5;1;1;2;23727;1;-0.053256452083587646;-0.005131575744599104;-0.29479745030403137
5;2;1;3;44940;1;-0.1359625607728958;0.03165338188409805;-0.21708336472511292
