cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09516958892345428;-0.08358891308307648;-0.24494613707065582;25347;0;cluster_001.ply
2;-0.0260060653090477;-0.0038272584788501263;-0.30830031633377075;15062;1;cluster_002.ply
3;-0.11756769567728043;0.010093189775943756;-0.21638771891593933;31310;2;cluster_003.ply
