plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
2;0;1;1;25347;1;-0.09516958892345428;-0.08358891308307648;-0.24494613707065582
2;1;1;2;15062;1;-0.0260060653090477;-0.0038272584788501263;-0.30830031633377075
2;2;1;3;31310;1;-0.11756769567728043;0.010093189775943756;-0.21638771891593933
