plant_id;view_id;instance_id;num_points;cx;cy;cz;ex;ey;ez;box_vol_m3
4;0;1;15930;0.023381317034363747;0.019047213718295097;0.1040915995836258;0.03181857243180275;0.05378735065460205;0.025199994444847107;4.312819510232657e-05
4;1;1;7865;0.016821809113025665;0.02526889182627201;0.12143857032060623;0.026076462119817734;0.04774294048547745;0.02590000629425049;3.2244653993984684e-05
4;2;1;10025;0.03214367479085922;0.007525440771132708;0.07559189200401306;0.029819276183843613;0.048614613711833954;0.01990000158548355;2.8848089641542174e-05
