cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;0.13021433353424072;0.025719208642840385;0.3718487024307251;24119;1;cluster_001.ply
2;0.14414826035499573;-0.055489081889390945;0.34506404399871826;16180;2;cluster_002.ply
