cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.1160772293806076;-0.08269763737916946;-0.24219153821468353;40114;0;cluster_001.ply
2;-0.04408460855484009;0.005661566276103258;-0.3080423176288605;21366;1;cluster_002.ply
3;-0.12531572580337524;0.027954373508691788;-0.2260967642068863;32133;2;cluster_003.ply
