plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
8;0;1;1;20103;1;-0.11415047943592072;-0.09295111894607544;-0.23657721281051636
8;1;1;2;12097;1;-0.04532281309366226;-0.0008343676454387605;-0.29908645153045654
8;2;1;3;24966;1;-0.12621179223060608;0.0290240366011858;-0.21666787564754486
