plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
0;0;1;1;14553;1;-0.07918642461299896;-0.10305836796760559;-0.24648794531822205
0;1;1;2;7304;1;-0.017541244626045227;-0.021172121167182922;-0.31075912714004517
0;2;1;3;18013;1;-0.12514042854309082;-0.005172792822122574;-0.20937776565551758
