cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.07918642461299896;-0.10305836796760559;-0.24648794531822205;14553;0;cluster_001.ply
2;-0.017541244626045227;-0.021172121167182922;-0.31075912714004517;7304;1;cluster_002.ply
3;-0.12514042854309082;-0.005172792822122574;-0.20937776565551758;18013;2;cluster_003.ply
