cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09972938895225525;-0.10133542865514755;-0.2429371178150177;19180;0;cluster_001.ply
2;-0.037450045347213745;-0.017068322747945786;-0.30432596802711487;12664;1;cluster_002.ply
3;-0.13479562103748322;0.014604471623897552;-0.2101573944091797;34050;2;cluster_003.ply
