plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
12;0;1;1;12568;1;-0.08390084654092789;-0.08091046661138535;-0.2445078194141388
12;1;1;2;2284;1;-0.01330190896987915;-0.0005085195298306644;-0.32127922773361206
12;2;1;3;10208;1;-0.10774847865104675;0.001512967050075531;-0.21751359105110168
