cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.08390084654092789;-0.08091046661138535;-0.2445078194141388;12568;0;cluster_001.ply
2;-0.01330190896987915;-0.0005085195298306644;-0.32127922773361206;2284;1;cluster_002.ply
3;-0.10774847865104675;0.001512967050075531;-0.21751359105110168;10208;2;cluster_003.ply
