cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;0.16874071955680847;0.06482677906751633;0.3256171941757202;20741;0;cluster_001.ply
2;0.13308396935462952;0.0008637327700853348;0.38318783044815063;12125;1;cluster_002.ply
3;0.17935602366924286;-0.03014221228659153;0.31382060050964355;25227;2;cluster_003.ply
