cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;0.17666743695735931;0.06738527119159698;0.324722021818161;45257;0;cluster_001.ply
2;0.13960418105125427;0.008577337488532066;0.37272870540618896;29131;1;cluster_002.ply
3;0.18992330133914948;-0.026561465114355087;0.3041852116584778;27805;2;cluster_003.ply
