plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
7;0;1;1;21183;1;0.17410431802272797;0.07790425419807434;0.33209744095802307
7;0;2;2;127;1;-0.04648289084434509;0.018081143498420715;0.4149169325828552
7;1;1;3;32470;1;0.12699264287948608;0.015362938866019249;0.37407761812210083
7;2;1;4;18901;1;0.14892920851707458;-0.061447471380233765;0.35183826088905334
