cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09087670594453812;-0.08854551613330841;-0.24933436512947083;15773;0;cluster_001.ply
2;-0.023749589920043945;-0.008627754636108875;-0.31341874599456787;9844;1;cluster_002.ply
3;-0.11894182860851288;0.006902409717440605;-0.21654866635799408;21940;2;cluster_003.ply
