plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
5;0;1;1;15773;1;-0.09087670594453812;-0.08854551613330841;-0.24933436512947083
5;1;1;2;9844;1;-0.023749589920043945;-0.008627754636108875;-0.31341874599456787
5;2;1;3;21940;1;-0.11894182860851288;0.006902409717440605;-0.21654866635799408
