cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09607118368148804;-0.07638300955295563;-0.24666942656040192;12601;0;cluster_001.ply
2;-0.02573484182357788;-0.0007745566545054317;-0.3178708255290985;4211;1;cluster_002.ply
3;-0.11301324516534805;0.010428370907902718;-0.21985983848571777;14405;2;cluster_003.ply
