plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
17;1;1;1;22046;1;0.12844844162464142;0.03098211996257305;0.3813531696796417
17;2;1;2;16253;1;0.13767367601394653;-0.05090168118476868;0.3508492410182953
