cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.11534880101680756;-0.09570161998271942;-0.22369636595249176;25331;0;cluster_001.ply
2;-0.04813660681247711;-0.0024745927657932043;-0.2832968831062317;14685;1;cluster_002.ply
3;-0.12685136497020721;0.0395074337720871;-0.20632559061050415;29708;2;cluster_003.ply
