plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
6;0;1;1;25331;1;-0.11534880101680756;-0.09570161998271942;-0.22369636595249176
6;1;1;2;14685;1;-0.04813660681247711;-0.0024745927657932043;-0.2832968831062317
6;2;1;3;29708;1;-0.12685136497020721;0.0395074337720871;-0.20632559061050415
