plant_id;view_id;instance_id;num_points;cx;cy;cz;ex;ey;ez;box_vol_m3
13;0;1;20677;-0.005223462358117104;0.009706301614642143;0.08651843667030334;0.03885519877076149;0.03944282606244087;0.016899995505809784;2.5900237233145162e-05
13;1;1;10213;-0.013255840167403221;0.015822947025299072;0.12043695151805878;0.03390340879559517;0.03984960913658142;0.021599993109703064;2.918240352300927e-05
13;2;1;8509;0.009580087848007679;0.004823449067771435;0.09411854296922684;0.032187320291996;0.038026876747608185;0.011200003325939178;1.3708616279473063e-05
