cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10271132737398148;-0.09048856794834137;-0.23553751409053802;17320;0;cluster_001.ply
2;-0.03343169391155243;-0.004723577294498682;-0.29773473739624023;11807;1;cluster_002.ply
3;-0.122259721159935;0.022535478696227074;-0.2103939652442932;22311;2;cluster_003.ply
