cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10429562628269196;-0.09602534770965576;-0.24250183999538422;19140;0;cluster_001.ply
2;-0.04030343145132065;-0.009889288805425167;-0.3039938807487488;10525;1;cluster_002.ply
3;-0.13027271628379822;0.021354936063289642;-0.21554380655288696;23061;2;cluster_003.ply
