plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
7;0;1;1;30097;1;-0.09038718789815903;-0.09386205673217773;-0.2595823109149933
7;1;1;2;16023;1;-0.02949386090040207;-0.016330374404788017;-0.32225432991981506
7;2;1;3;38347;1;-0.13107550144195557;-0.00043401122093200684;-0.22371350228786469
