cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09765741229057312;-0.07974770665168762;-0.23885101079940796;11213;0;cluster_001.ply
2;-0.025186695158481598;0.002134425099939108;-0.30753567814826965;5992;1;cluster_002.ply
3;-0.10893145948648453;0.019083324819803238;-0.21591413021087646;13646;2;cluster_003.ply
