cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.08738256245851517;-0.09610805660486221;-0.2495001256465912;17034;0;cluster_001.ply
2;-0.02428758144378662;-0.018245050683617592;-0.3117557466030121;11382;1;cluster_002.ply
