plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
17;0;1;1;9027;1;-0.0980120599269867;-0.08139681816101074;-0.2583431005477905
17;1;1;2;7282;1;-0.029678910970687866;-0.008117514662444592;-0.31737077236175537
