cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10287487506866455;-0.08055993914604187;-0.2491690069437027;16609;0;cluster_001.ply
2;-0.03544001281261444;-0.0049613774754107;-0.313605934381485;7425;1;cluster_002.ply
3;-0.12111888080835342;0.017945270985364914;-0.2214876115322113;23850;2;cluster_003.ply
