cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;0.1712343543767929;0.07351696491241455;0.34297358989715576;14430;0;cluster_001.ply
2;0.13813894987106323;0.016652759164571762;0.376237690448761;15486;1;cluster_002.ply
3;0.15374048054218292;-0.055979326367378235;0.3518831729888916;9607;2;cluster_003.ply
