plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
2;0;1;1;22302;1;-0.09894558787345886;-0.08059413731098175;-0.24557261168956757
2;1;1;2;10966;1;-0.028857089579105377;0.002422529738396406;-0.31213706731796265
2;2;1;3;13402;1;-0.11346086859703064;0.013451570644974709;-0.22731737792491913
