cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.08956615626811981;-0.09141458570957184;-0.23954622447490692;14972;0;cluster_001.ply
2;-0.022240452468395233;-0.009460185654461384;-0.3040426969528198;9567;1;cluster_002.ply
3;-0.11735124886035919;0.01200820505619049;-0.2081969678401947;21070;2;cluster_003.ply
