cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10507654398679733;-0.08355362713336945;-0.25356873869895935;32261;0;cluster_001.ply
2;-0.03785528987646103;0.0007826572400517762;-0.3176838159561157;13656;1;cluster_002.ply
3;-0.12066487967967987;0.01457899808883667;-0.2339058220386505;20100;2;cluster_003.ply
