plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
8;0;1;1;32261;1;-0.10507654398679733;-0.08355362713336945;-0.25356873869895935
8;1;1;2;13656;1;-0.03785528987646103;0.0007826572400517762;-0.3176838159561157
8;2;1;3;20100;1;-0.12066487967967987;0.01457899808883667;-0.2339058220386505
