cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.08957526087760925;-0.09964695572853088;-0.2550344467163086;9000;0;cluster_001.ply
2;-0.025489583611488342;-0.01749991811811924;-0.32211196422576904;3437;1;cluster_002.ply
3;-0.12785151600837708;0.0024216659367084503;-0.21369440853595734;21190;2;cluster_003.ply
