cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.09462764859199524;-0.08601013571023941;-0.2507351040840149;32263;0;cluster_001.ply
2;-0.028424322605133057;-0.008103391155600548;-0.3130938410758972;18881;1;cluster_002.ply
3;-0.12312033027410507;0.007952623069286346;-0.21959219872951508;42754;2;cluster_003.ply
