plant_id;view_id;instance_id;cluster_id;num_points;created;centroid_world_x;centroid_world_y;centroid_world_z
9;1;1;1;3813;1;-0.017447873950004578;-0.011452535167336464;-0.2978706955909729
9;2;1;2;11547;1;-0.11136646568775177;0.015023939311504364;-0.2004886269569397
