cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.10013268887996674;-0.09337380528450012;-0.24100451171398163;11692;0;cluster_001.ply
2;-0.033147312700748444;-0.006694885902106762;-0.30581507086753845;6978;1;cluster_002.ply
3;-0.12279587984085083;0.019655972719192505;-0.21457818150520325;15380;2;cluster_003.ply
