cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;-0.1003415510058403;-0.08497577905654907;-0.24220582842826843;21304;0;cluster_001.ply
2;-0.03014441579580307;-0.001276024617254734;-0.3070717751979828;13054;1;cluster_002.ply
3;-0.11817242950201035;0.01783324033021927;-0.2173912227153778;25212;2;cluster_003.ply
