cluster_id;centroid_x;centroid_y;centroid_z;num_points;views_seen;ply_file
1;0.1636907160282135;0.07024168968200684;0.3170194923877716;27076;0;cluster_001.ply
2;0.14210984110832214;0.016617462038993835;0.36609646677970886;18312;1;cluster_002.ply
3;0.16002503037452698;-0.05687854066491127;0.3434280455112457;11789;2;cluster_003.ply
